customerkey,macro_segment,persona_label,micro_segment_id,clv_simple,churn_risk_heuristic,rfm_sum,total_revenue,age,annual_income_usd,education_level,market,gender
21180,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_F,745543.917,0.8606629834254143,6,1700.99,53,34112,High School,US,F
21183,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_M,970467.42375,0.830828729281768,8,2214.1625,27,80089,Some College,US,M
21189,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Master_US_M,786283.902,0.8407734806629834,6,1793.94,27,82849,Master,US,M
21192,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Some College_CA_F,781358.0674500002,0.810939226519337,7,1782.7015,57,98359,Some College,CA,F
21201,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Doctorate_US_M,971514.96075,0.8275138121546961,8,2216.5525,47,56489,Doctorate,US,M
21211,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_M,968433.71175,0.8241988950276242,8,2209.5225,40,72437,High School,US,M
21237,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_M,30676.617,0.8374585635359116,4,69.99,45,80528,Some College,US,M
21243,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,13131.468,0.8573480662983425,3,29.96,38,56492,Some College,US,F
21248,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_F,17518.851000000002,0.8440883977900553,3,39.97,45,55853,High School,US,F
21287,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Master_US_M,24093.351,0.8275138121546961,4,54.97,34,54502,Master,US,M
21322,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,13131.468,0.8076243093922651,4,29.96,42,70109,Bachelor,US,F
21334,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_CA_M,453238.00911,0.8639779005524861,6,1034.0817,21,120812,High School,CA,M
21337,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,24088.968000000008,0.810939226519337,5,54.96000000000001,29,71357,Some College,US,F
21338,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_CA_F,25390.719,0.8341436464088398,6,57.93,32,83026,Bachelor,CA,F
21342,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Some College_AU_M,453238.00911,0.8540331491712707,7,1034.0817,33,76010,Some College,AU,M
21345,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Master_US_M,26236.638000000003,0.8507182320441988,5,59.86,26,63816,Master,US,M
21433,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_AU_F,36795.285,0.8142541436464088,6,83.95,31,74225,High School,AU,F
21463,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,26684.84358,0.8540331491712707,5,60.8826,18,101507,High School,US,F
21494,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_AU_M,6381.648,0.8407734806629834,4,14.56,45,73289,High School,AU,M
21513,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_High School_US_M,66477.61845,0.810939226519337,7,151.6715,37,68947,High School,US,M
21521,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_M,34147.953,0.8241988950276242,6,77.91,18,66362,Some College,US,M
21530,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Doctorate_US_F,60910.50717,0.8507182320441988,6,138.9699,27,39808,Doctorate,US,F
21550,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,28038.051000000003,0.8474033149171271,5,63.97,43,110983,High School,US,F
21573,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_M,38982.402,0.8474033149171271,5,88.94,31,58937,High School,US,M
21625,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,36795.285,0.8407734806629834,5,83.95,29,126009,High School,US,M
21639,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,8757.234,0.8407734806629834,4,19.98,37,83144,Bachelor,US,F
21656,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,34013.92086,0.8241988950276242,6,77.60419999999999,43,123785,Bachelor,US,M
21663,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,19120.48686,0.8142541436464088,5,43.6242,19,67582,Bachelor,US,F
21684,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,39420.702000000005,0.8407734806629834,5,89.94,46,48918,High School,US,F
21745,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_AU_M,47735.253,0.8440883977900553,5,108.91,28,108383,Bachelor,AU,M
21796,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_F,28476.351,0.8175690607734807,6,64.97,38,54944,Bachelor,US,F
21801,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_AU_M,23503.48686,0.8606629834254143,4,53.6242,38,116137,Some College,AU,M
21820,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,38110.185,0.8474033149171271,5,86.94999999999999,31,94834,Some College,US,F
21852,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,4374.234,0.8374585635359116,4,9.98,25,125836,Bachelor,US,F
21855,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Some College_US_M,260766.585,0.8142541436464088,7,594.95,35,40403,Some College,US,M
21859,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_CA_F,4374.234,0.8175690607734807,5,9.98,61,97095,High School,CA,F
21906,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_M,8752.851,0.810939226519337,5,19.97,20,48583,Some College,US,M
21908,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,34199.36559,0.8374585635359116,5,78.0273,61,15000,Some College,US,F
21916,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_M,19120.48686,0.830828729281768,5,43.6242,35,105937,High School,US,M
21934,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_AU_F,8757.234,0.8142541436464088,5,19.98,38,74795,Bachelor,AU,F
21938,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Master_US_M,10944.351,0.8341436464088398,5,24.97,24,108264,Master,US,M
21995,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_M,17347.914,0.8208839779005526,5,39.58,28,77800,Bachelor,US,M
22070,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_M,13131.468,0.8573480662983425,4,29.96,32,75331,Some College,US,M
22085,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,30663.468,0.8606629834254143,5,69.96,24,126999,Bachelor,US,M
22100,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_F,56062.95300000001,0.8507182320441988,6,127.91,36,78720,Bachelor,US,F
22126,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,30663.468,0.810939226519337,6,69.96,33,57937,Some College,US,F
22206,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Bachelor_US_M,91411.848,0.8374585635359116,6,208.56,63,71486,Bachelor,US,M
22283,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Bachelor_US_M,72122.265,0.810939226519337,7,164.55,23,80097,Bachelor,US,M
22309,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,781358.0674500002,0.8341436464088398,8,1782.7015,40,15000,High School,US,F
22320,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_CA_F,760290.16986,0.8573480662983425,7,1734.6342,44,83133,Some College,CA,F
22321,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_AU_M,745543.917,0.8374585635359116,7,1700.99,24,118484,High School,AU,M
22349,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Doctorate_US_M,59157.351,0.8208839779005526,7,134.97,48,72865,Doctorate,US,M
22366,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,34013.92086,0.8573480662983425,5,77.60419999999999,33,59853,High School,US,M
22396,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_High School_US_F,767450.1510000001,0.8440883977900553,7,1750.97,18,88151,High School,US,F
22416,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_AU_F,786283.902,0.8573480662983425,7,1793.94,47,130793,Some College,AU,F
22418,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Master_US_F,772955.199,0.8474033149171271,7,1763.53,23,91001,Master,US,F
22437,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_F,768119.9172300001,0.8142541436464088,8,1752.4981,24,82083,Some College,US,F
22490,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Bachelor_US_M,244558.25100000005,0.8407734806629834,6,557.97,48,60909,Bachelor,US,M
22498,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_M,30308.445000000003,0.8407734806629834,5,69.15,34,37147,Bachelor,US,M
22512,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_F,26415.639720000003,0.8374585635359116,5,60.2684,51,75399,Bachelor,US,F
22515,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Master_US_F,251119.60200000007,0.8440883977900553,6,572.94,55,76035,Master,US,F
22528,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_F,19120.48686,0.8507182320441988,4,43.6242,30,15000,High School,US,F
22529,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Master_US_M,30264.615000000005,0.8474033149171271,5,69.05,49,49142,Master,US,M
22545,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Master_US_F,27590.985,0.8606629834254143,5,62.95,28,115140,Master,US,F
22550,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Master_US_F,33150.51369,0.8208839779005526,6,75.6343,69,65547,Master,US,F
22612,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Bachelor_US_M,254604.08700000003,0.8540331491712707,6,580.89,29,15000,Bachelor,US,M
22626,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Master_US_M,257264.56800000003,0.8540331491712707,6,586.96,52,130621,Master,US,M
22632,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_AU_M,979239.64761,0.8507182320441988,8,2234.1767,49,46471,High School,AU,M
22707,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,35931.79017,0.8407734806629834,5,81.9799,43,58120,Some College,US,F
22721,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,29480.058,0.8540331491712707,5,67.25999999999999,29,111758,Some College,US,M
22792,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_F,45999.58500000001,0.8474033149171271,5,104.95,36,48607,High School,US,F
22812,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_M,15152.031,0.830828729281768,5,34.57,18,15000,Bachelor,US,M
22819,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,45409.72086,0.8241988950276242,6,103.6042,41,82194,High School,US,M
22919,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,28038.051000000003,0.8374585635359116,5,63.97,43,102469,High School,US,M
22957,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_CA_F,19710.351,0.8407734806629834,4,44.97,42,54326,Bachelor,CA,F
22997,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Master_US_M,268655.98500000004,0.8175690607734807,7,612.95,18,70280,Master,US,M
23014,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,11951.73972,0.8507182320441988,4,27.2684,21,33287,Bachelor,US,F
23015,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Master_US_F,257523.165,0.8341436464088398,7,587.55,28,39738,Master,US,F
23016,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Bachelor_US_F,264934.818,0.8606629834254143,6,604.46,42,63321,Bachelor,US,F
23017,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Master_US_M,248104.098,0.8341436464088398,6,566.0600000000001,42,97281,Master,US,M
23021,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Some College_US_F,257319.88146000003,0.830828729281768,7,587.0862,36,78002,Some College,US,F
23026,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Doctorate_US_M,264509.667,0.810939226519337,7,603.49,47,110281,Doctorate,US,M
23027,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_High School_US_M,31667.175000000003,0.8440883977900553,5,72.25,25,132456,High School,US,M
23031,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,45409.72086,0.8241988950276242,6,103.6042,47,105610,Bachelor,US,F
23032,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Bachelor_US_M,248043.87558,0.8175690607734807,7,565.9226,45,18931,Bachelor,US,M
23033,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Bachelor_US_F,267619.05486000003,0.8175690607734807,7,610.5842,43,64647,Bachelor,US,F
23035,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Bachelor_US_F,259841.772,0.830828729281768,7,592.84,36,105274,Bachelor,US,F
23036,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Master_AU_M,296150.71932,0.8241988950276242,7,675.6804,62,71174,Master,AU,M
23041,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Master_US_M,255515.75100000005,0.8407734806629834,6,582.97,45,17903,Master,US,M
23042,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_F,259915.45023,0.8374585635359116,6,593.0081,25,55260,High School,US,F
23052,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,26289.234,0.8639779005524861,5,59.98,42,15000,High School,US,M
23055,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_M,61331.31900000001,0.810939226519337,7,139.93,49,64867,High School,US,M
23056,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_F,272655.99846000003,0.8241988950276242,7,622.0762,30,50607,High School,US,F
23059,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_High School_US_F,273759.6378600001,0.8440883977900553,6,624.5942,53,61957,High School,US,F
23073,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Bachelor_AU_M,236677.617,0.8241988950276242,7,539.99,43,112807,Bachelor,AU,M
23082,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Some College_US_F,264509.667,0.8540331491712707,6,603.49,18,27980,Some College,US,F
23083,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,53376.174,0.8639779005524861,6,121.78,42,49442,Bachelor,US,M
23108,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_M,28296.648,0.830828729281768,6,64.56,33,34618,Some College,US,M
23157,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_CA_F,47596.83786,0.8275138121546961,6,108.5942,47,100540,Some College,CA,F
23201,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,13144.616999999998,0.8341436464088398,4,29.99,51,114173,High School,US,M
23207,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,26289.234,0.8540331491712707,5,59.98,41,87182,Bachelor,US,F
23246,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_M,29300.355,0.8241988950276242,6,66.85,61,85370,Bachelor,US,M
23263,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,20708.97372,0.8275138121546961,5,47.2484,36,32568,Some College,US,F
23271,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,27877.72086,0.8507182320441988,5,63.6042,47,81551,Some College,US,M
23302,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_High School_US_F,251119.60200000007,0.8175690607734807,7,572.94,49,35313,High School,US,F
23326,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Master_US_M,255515.75100000005,0.8175690607734807,7,582.97,37,76021,Master,US,M
23338,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Bachelor_US_F,261020.799,0.8208839779005526,7,595.53,49,62562,Bachelor,US,F
23339,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Bachelor_US_F,251423.86986,0.8474033149171271,6,573.6342,30,53784,Bachelor,US,F
23352,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_High School_US_F,236677.617,0.8208839779005526,7,539.99,33,75570,High School,US,F
23355,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_High School_US_M,264509.667,0.8540331491712707,6,603.49,21,98284,High School,US,M
23356,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_High School_AU_F,263678.73786000005,0.8540331491712707,6,601.5942,41,131814,High School,AU,F
23358,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_High School_CA_M,258088.572,0.8241988950276242,7,588.84,45,84929,High School,CA,M
23458,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_High School_US_M,45526.221000000005,0.8440883977900553,5,103.87,54,154309,High School,US,M
23521,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_AU_M,19267.668,0.8241988950276242,5,43.96,48,81429,High School,AU,M
23535,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_CA_F,4374.234,0.8341436464088398,4,9.98,37,121916,Some College,CA,F
23543,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_CA_M,11343.204000000002,0.810939226519337,5,25.880000000000003,26,81467,Some College,CA,M
23544,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_F,817289.41932,0.8142541436464088,8,1864.6804,44,82972,Some College,US,F
23545,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_M,745543.917,0.8241988950276242,8,1700.99,53,68692,Bachelor,US,M
23581,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_M,32265.10386,0.8208839779005526,6,73.6142,49,85048,Bachelor,US,M
23620,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,52987.22658,0.8142541436464088,7,120.8926,53,89685,Bachelor,US,F
23634,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,3497.6340000000005,0.8341436464088398,4,7.98,36,24969,High School,US,F
23648,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_Bachelor_US_F,745543.917,0.8606629834254143,7,1700.99,32,99081,Bachelor,US,F
23651,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_F,760290.16986,0.8474033149171271,7,1734.6342,28,22640,Master,US,F
23652,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_M,778403.268,0.8507182320441988,7,1775.96,38,99120,Some College,US,M
23653,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,798779.8350000001,0.8175690607734807,8,1822.45,37,95543,High School,US,F
